SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015
50,2,3,26,131,Michigan,Ontonagon County,6780,6780,6745,6614,6408,6305,6158,6007,-35,-131,-206,-103,-147,-151,13,36,22,31,30,25,39,104,80,83,111,105,-26,-68,-58,-52,-81,-80,0,2,1,1,1,1,-7,-63,-153,-44,-61,-67,-7,-61,-152,-43,-60,-66,-2,-2,4,-8,-6,-5,83,83,83,83,83,83,83,5.389624972,3.378897251,4.876897664,4.814250181,4.110152076,15.5700277,12.28689909,13.0575002,17.81272567,17.26263872,-10.18040272,-8.908001843,-8.180602533,-12.99847549,-13.15248664,0.29942361,0.153586239,0.15731928,0.160475006,0.164406083,-9.431843701,-23.49869452,-6.922048297,-9.788975367,-11.01520756,-9.132420091,-23.34510828,-6.764729018,-9.628500361,-10.85080148
50,2,3,26,133,Michigan,Osceola County,23528,23528,23513,23448,23265,23253,23144,23058,-15,-65,-183,-12,-109,-86,66,285,273,295,241,252,77,261,226,207,237,221,-11,24,47,88,4,31,0,6,4,4,7,7,-5,-93,-234,-99,-102,-91,-5,-87,-230,-95,-95,-84,1,-2,0,-5,-18,-33,455,455,455,464,461,464,464,12.13773131,11.68839509,12.68326239,10.38860271,10.90861868,11.11560657,9.676107294,8.89978073,10.21617777,9.566685425,1.022124742,2.0122878,3.783481663,0.172424941,1.34193325,0.255531186,0.171258536,0.171976439,0.301743647,0.303017185,-3.960733375,-10.01862437,-4.256416871,-4.396836002,-3.93922341,-3.705202189,-9.84736583,-4.084440432,-4.095092355,-3.636206225
50,2,3,26,135,Michigan,Oscoda County,8640,8640,8603,8648,8593,8376,8350,8251,-37,45,-55,-217,-26,-99,13,80,89,78,71,62,50,125,122,126,124,107,-37,-45,-33,-48,-53,-45,0,2,2,2,2,2,1,82,-21,-166,28,-27,1,84,-19,-164,30,-25,-1,6,-3,-5,-3,-29,65,65,65,65,65,65,65,9.274824648,10.32422713,9.193234722,8.489776396,7.469429552,14.49191351,14.15231135,14.85060994,14.82721511,12.89078971,-5.217088864,-3.828084218,-5.657375214,-6.337438718,-5.421360159,0.231870616,0.232005104,0.235723967,0.239148631,0.24094934,9.506695264,-2.436053593,-19.56508928,3.348080832,-3.252816095,9.73856588,-2.204048489,-19.32936531,3.587229463,-3.011866755
50,2,3,26,137,Michigan,Otsego County,24164,24164,24151,24131,24048,24123,24148,24253,-13,-20,-83,75,25,105,66,268,248,230,224,231,77,249,224,269,268,281,-11,19,24,-39,-44,-50,2,7,15,18,22,22,-3,-51,-122,82,36,121,-1,-44,-107,100,58,143,-1,5,0,14,11,12,348,348,348,347,346,346,345,11.10144567,10.29494178,9.549313903,9.280934723,9.545257329,10.31440288,9.298657091,11.16854539,11.10397547,11.61133034,0.78704279,0.996284688,-1.619231488,-1.823040749,-2.066073015,0.289963133,0.62267793,0.74733761,0.911520375,0.909072127,-2.112588542,-5.064447166,3.404538,1.491578795,4.999896696,-1.822625409,-4.441769236,4.15187561,2.403099169,5.908968823
50,2,3,26,139,Michigan,Ottawa County,263801,263801,264141,266429,269616,273080,276598,279955,340,2288,3187,3464,3518,3357,914,3291,3318,3417,3391,3509,433,1663,1655,1783,1742,1763,481,1628,1663,1634,1649,1746,91,433,436,485,560,557,-238,367,1123,1246,1298,898,-147,800,1559,1731,1858,1455,6,-140,-35,99,11,156,8261,8260,8258,8262,8262,8258,8260,12.40552613,12.37955769,12.59268541,12.33813251,12.60976044,6.268729857,6.174854723,6.570897888,6.338256216,6.335425377,6.136796276,6.204702963,6.02178752,5.999876291,6.274335059,1.632206872,1.626729099,1.787372673,2.037556533,2.001606316,1.383417834,4.18994674,4.591889382,4.722764964,3.227006233,3.015624706,5.816675839,6.379262055,6.760321497,5.228612549
50,2,3,26,141,Michigan,Presque Isle County,13376,13376,13304,13185,13120,13050,12989,12841,-72,-119,-65,-70,-61,-148,24,98,84,91,84,86,68,202,164,199,183,175,-44,-104,-80,-108,-99,-89,0,1,1,1,1,1,-23,-26,16,36,49,-52,-23,-25,17,37,50,-51,-5,10,-2,1,-12,-8,230,230,230,230,230,230,230,7.399297822,6.386618514,6.954528086,6.451860671,6.658923732,15.25161388,12.46911234,15.20825373,14.05583932,13.5501355,-7.852316056,-6.082493822,-8.25372564,-7.603978647,-6.891211769,0.075503039,0.076031173,0.076423386,0.076807865,0.077429346,-1.963079014,1.216498765,2.75124188,3.763585391,-4.026325978,-1.887575975,1.292529937,2.827665266,3.840393256,-3.948896632
50,2,3,26,143,Michigan,Roscommon County,24449,24449,24470,24322,24140,23967,24013,23898,21,-148,-182,-173,46,-115,59,173,184,168,173,172,121,401,404,377,363,352,-62,-228,-220,-209,-190,-180,0,28,27,34,36,36,85,48,19,60,196,103,85,76,46,94,232,139,-2,4,-8,-58,4,-74,277,277,277,277,277,289,289,7.091326447,7.593578474,6.98443054,7.211338058,7.179979545,16.43712084,16.67285708,15.67339472,15.13130471,14.69391163,-9.345794393,-9.07927861,-8.688964184,-7.919966653,-7.513932082,1.147729136,1.114275102,1.413515705,1.500625261,1.502786417,1.967535662,0.784119516,2.494439479,8.170070863,4.299638914,3.115264798,1.898394619,3.907955183,9.670696123,5.80242533
50,2,3,26,145,Michigan,Saginaw County,200169,200169,199916,198855,198329,196764,195142,193307,-253,-1061,-526,-1565,-1622,-1835,585,2229,2373,2299,2261,2266,543,1994,2001,2040,2044,2055,42,235,372,259,217,211,38,161,174,189,210,209,-351,-1368,-1092,-2040,-1962,-2207,-313,-1207,-918,-1851,-1752,-1998,18,-89,20,27,-87,-48,7116,7116,7116,7122,7124,7130,7134,11.17934855,11.94912182,11.6377663,11.53848117,11.66691123,10.00072723,10.07593458,10.32668258,10.43107276,10.58053953,1.178621314,1.873187238,1.31108372,1.107408409,1.086371699,0.807480985,0.876168224,0.956736768,1.071685557,1.076074337,-6.86108067,-5.498710925,-10.32668258,-10.01260506,-11.36313905,-6.053599685,-4.622542701,-9.36994581,-8.940919506,-10.28706471
50,2,3,26,147,Michigan,St. Clair County,163040,163040,162681,161493,160549,160193,160037,159875,-359,-1188,-944,-356,-156,-162,403,1625,1628,1551,1547,1569,418,1671,1630,1701,1660,1634,-15,-46,-2,-150,-113,-65,25,89,105,110,127,127,-389,-1226,-1080,-331,-67,-238,-364,-1137,-975,-221,60,-111,20,-5,33,15,-103,14,1999,1999,1999,1999,1999,2000,1999,10.02548014,10.11048248,9.671324616,9.661805577,9.808947461,10.30927835,10.12290322,10.60665582,10.36754833,10.21530921,-0.283798207,-0.01242074,-0.935331201,-0.705742747,-0.406361749,0.549087836,0.652088858,0.685909547,0.793179902,0.793968341,-7.563839173,-6.707199682,-2.063964183,-0.41844924,-1.487909175,-7.014751337,-6.055110824,-1.378054636,0.374730662,-0.693940834
50,2,3,26,149,Michigan,St. Joseph County,61295,61295,61288,61078,60953,60940,61120,61018,-7,-210,-125,-13,180,-102,217,842,839,804,819,843,123,626,586,639,596,552,94,216,253,165,223,291,4,43,52,53,65,65,-109,-452,-435,-253,-68,-337,-105,-409,-383,-200,-3,-272,4,-17,5,22,-40,-121,765,765,765,765,765,765,765,13.76199271,13.75060436,13.19189781,13.41962969,13.80405771,10.23160028,9.604116987,10.48460535,9.765689005,9.038955935,3.530392429,4.146487368,2.707292461,3.653940685,4.76510177,0.702809604,0.852242463,0.869615154,1.065049975,1.064369811,-7.387673046,-7.129335988,-4.151181774,-1.114206128,-5.518348098,-6.684863442,-6.277093525,-3.28156662,-0.049156153,-4.453978287
50,2,3,26,151,Michigan,Sanilac County,43114,43114,43077,42713,42334,41898,41652,41475,-37,-364,-379,-436,-246,-177,133,469,427,439,440,434,85,437,435,468,472,471,48,32,-8,-29,-32,-37,0,1,5,5,5,5,-82,-379,-383,-372,-193,-154,-82,-378,-378,-367,-188,-149,-3,-18,7,-40,-26,9,566,566,566,565,564,564,564,10.93367525,10.04150646,10.42359198,10.5326152,10.44185403,10.18766756,10.22963773,11.1121664,11.29862358,11.33205818,0.746007693,-0.188131269,-0.688574414,-0.766008378,-0.890204145,0.02331274,0.117582043,0.118719727,0.119688809,0.120297858,-8.835528616,-9.006784484,-8.832747649,-4.619988031,-3.705174011,-8.812215876,-8.889202441,-8.714027923,-4.500299222,-3.584876153
50,2,3,26,153,Michigan,Schoolcraft County,8485,8485,8478,8482,8360,8252,8171,8173,-7,4,-122,-108,-81,2,18,70,83,66,60,64,34,109,107,99,117,105,-16,-39,-24,-33,-57,-41,0,2,2,2,2,2,11,41,-102,-61,-39,31,11,43,-100,-59,-37,33,-2,0,2,-16,13,10,140,140,140,140,140,140,140,8.254716981,9.856311602,7.946063087,7.306825793,7.831620166,12.85377359,12.70632942,11.91909463,14.2483103,12.84875184,-4.599056604,-2.850017813,-3.973031543,-6.941484503,-5.017131669,0.235849057,0.237501484,0.240789791,0.24356086,0.24473813,4.83490566,-12.1125757,-7.344088611,-4.749436766,3.793441018,5.070754717,-11.87507422,-7.10329882,-4.505875906,4.038179148
50,2,3,26,155,Michigan,Shiawassee County,70648,70648,70602,69946,69269,68842,68889,68619,-46,-656,-677,-427,47,-270,178,692,698,710,752,739,145,663,675,732,715,691,33,29,23,-22,37,48,5,17,17,17,20,21,-83,-688,-736,-438,-4,-297,-78,-671,-719,-421,16,-276,-1,-14,19,16,-6,-42,821,821,821,821,821,821,821,9.84716965,10.02765507,10.2815851,10.91983649,10.74846554,9.434499246,9.697230902,10.60016943,10.3825573,10.05032435,0.412670404,0.330424164,-0.318584327,0.537279189,0.698141199,0.241910237,0.244226556,0.246178798,0.290421183,0.305436775,-9.790249594,-10.57357325,-6.34272433,-0.058084237,-4.319748669,-9.548339357,-10.32934669,-6.096545532,0.232336947,-4.014311895
50,2,3,26,157,Michigan,Tuscola County,55729,55729,55696,55392,54714,54222,53993,53777,-33,-304,-678,-492,-229,-216,156,506,531,569,538,541,104,545,516,579,590,621,52,-39,15,-10,-52,-80,2,15,14,15,15,16,-87,-263,-726,-496,-201,-201,-85,-248,-712,-481,-186,-185,0,-17,19,-1,9,49,1235,1235,1236,1224,1079,1080,1079,9.109894858,9.64525094,10.4465007,9.943168692,10.03989979,9.812040905,9.372786224,10.63009474,10.90421845,11.52454301,-0.702146046,0.272464716,-0.183594037,-0.961049762,-1.484643222,0.270056172,0.254300401,0.275391055,0.277225893,0.296928644,-4.734984877,-13.18729225,-9.106264229,-3.714826965,-3.730166094,-4.464928705,-12.93299184,-8.830873173,-3.437601072,-3.43323745
50,2,3,26,159,Michigan,Van Buren County,76258,76265,76155,75914,75258,75331,75177,75077,-110,-241,-656,73,-154,-100,234,943,965,885,920,893,183,698,720,720,722,752,51,245,245,165,198,141,5,25,27,31,41,43,-174,-478,-952,-147,-350,-305,-169,-453,-925,-116,-309,-262,8,-33,24,24,-43,21,877,877,877,877,877,877,877,12.40226476,12.76691451,11.75384656,12.22526377,11.88653879,9.18004327,9.525573519,9.562451441,9.594174396,10.00971688,3.222221492,3.241340989,2.191395122,2.631089377,1.876821915,0.328798111,0.357209007,0.411716659,0.544821538,0.57236413,-6.28661989,-12.59492499,-1.952333836,-4.650915566,-4.059792085,-5.957821778,-12.23771598,-1.540617177,-4.106094028,-3.487427955
50,2,3,26,161,Michigan,Washtenaw County,344791,345066,345563,349048,351213,354289,357029,358880,497,3485,2165,3076,2740,1851,977,3826,3780,3662,3683,3709,542,2053,2070,2136,2197,2193,435,1773,1710,1526,1486,1516,436,1758,1946,2119,2403,2389,-390,45,-1509,-628,-1051,-2176,46,1803,437,1491,1352,213,16,-91,18,59,-98,122,18087,18084,18236,17884,17726,17792,17890,11.01623787,10.79597464,10.38126044,10.35542472,10.36165211,5.911222253,5.912081353,6.055262777,6.177265302,6.126476968,5.105015613,4.883893291,4.325997658,4.178159417,4.235175141,5.061825972,5.557927687,6.007070143,6.756471789,6.674032594,0.129568924,-4.309821624,-1.780292614,-2.955077757,-6.078984899,5.191394896,1.248106063,4.226777529,3.801394032,0.595047695
50,2,3,26,163,Michigan,Wayne County,1820584,1820641,1815199,1801273,1792514,1775713,1766008,1759335,-5442,-13926,-8759,-16801,-9705,-6673,5918,23819,23270,23377,23607,23586,4553,17992,17486,18148,17787,17736,1365,5827,5784,5229,5820,5850,731,3608,3905,4259,4855,4852,-7805,-24122,-18457,-25191,-21079,-15446,-7074,-20514,-14552,-20932,-16224,-10594,267,761,9,-1098,699,-1929,23849,23833,23810,22724,22569,22624,22874,13.17250624,12.95012754,13.10286593,13.33080725,13.38082564,9.950028647,9.731238941,10.17199859,10.04426944,10.06199964,3.222477597,3.218888599,2.930867347,3.286537816,3.318825998,1.995314771,2.173195017,2.387179964,2.741604999,2.752639956,-13.34007287,-10.27161599,-14.11961739,-11.90325268,-8.762835276,-11.3447581,-8.098420969,-11.73243743,-9.161647685,-6.01019532
50,2,3,26,165,Michigan,Wexford County,32735,32735,32757,32694,32597,32538,32922,33003,22,-63,-97,-59,384,81,109,441,374,392,443,432,95,362,345,363,326,312,14,79,29,29,117,120,0,3,4,4,4,4,9,-147,-130,-107,277,-25,9,-144,-126,-103,281,-21,-1,2,0,15,-14,-18,389,389,389,389,389,389,389,13.47572994,11.45640287,12.0365395,13.5349832,13.10580205,11.06171029,10.56807217,11.14608122,9.960281088,9.465301479,2.414019648,0.888330704,0.890458279,3.574702108,3.640500569,0.091671632,0.122528373,0.122821832,0.122212038,0.121350019,-4.491909978,-3.982172122,-3.285483995,8.463183624,-0.758437619,-4.400238346,-3.859643749,-3.162662163,8.585395662,-0.6370876
40,2,4,27,0,Minnesota,Minnesota,5303925,5303925,5310903,5348119,5380443,5420541,5457125,5489594,6978,37216,32324,40098,36584,32469,17500,68372,68059,68962,69688,69852,9345,39982,39309,41318,40302,40142,8155,28390,28750,27644,29386,29710,2789,12569,12501,13587,15455,15473,-3914,-3716,-8731,-1575,-6545,-12242,-1125,8853,3770,12012,8910,3231,-52,-27,-196,442,-1712,-472,135395,135382,136115,135989,134286,134746,133971,12.82894434,12.68744124,12.76957729,12.8130428,12.76218016,7.502001591,7.327915894,7.65078441,7.410045501,7.334069688,5.326942753,5.359525349,5.11879288,5.402997297,5.428110469,2.35837772,2.330414831,2.515881886,2.841602233,2.826965779,-0.69724971,-1.627617942,-0.291640095,-1.203383152,-2.236651914,1.66112801,0.702796889,2.224241791,1.638219081,0.590313865
50,2,4,27,1,Minnesota,Aitkin County,16202,16202,16219,16105,15934,15745,15708,15702,17,-114,-171,-189,-37,-6,30,116,137,104,111,114,41,212,196,207,210,200,-11,-96,-59,-103,-99,-86,0,3,2,2,3,4,28,-40,-110,-71,68,114,28,-37,-108,-69,71,118,0,19,-4,-17,-9,-38,274,274,274,274,274,274,274,7.177329538,8.552077156,6.565863822,7.058150256,7.258834766,13.11718847,12.23508849,13.06859434,13.35325724,12.73479784,-5.939858928,-3.68301133,-6.502730515,-6.295106985,-5.475963069,0.185620592,0.124847842,0.126266612,0.190760818,0.254695957,-2.47494122,-6.866631293,-4.482464724,4.323911869,7.258834766,-2.289320629,-6.741783451,-4.356198112,4.514672686,7.513530723
50,2,4,27,3,Minnesota,Anoka County,330844,330844,331453,332877,336021,339027,341742,344151,609,1424,3144,3006,2715,2409,1084,4068,4065,4064,4252,4223,460,1781,1730,1866,1876,1826,624,2287,2335,2198,2376,2397,115,459,487,522,595,595,-126,-1318,351,218,-89,-472,-11,-859,838,740,506,123,-4,-4,-29,68,-167,-111,3009,3009,3007,3008,3008,2982,2979,12.24692547,12.15431949,12.04062526,12.49175565,12.31387403,5.361793085,5.172687017,5.528495751,5.511414298,5.32444565,6.885132389,6.981632476,6.512129508,6.980341349,6.98942838,1.381843361,1.456126345,1.546556689,1.748023191,1.734964492,-3.967907516,1.049487366,0.645879997,-0.261469015,-1.376307966,-2.586064155,2.505613711,2.192436686,1.486554176,0.358656525
50,2,4,27,5,Minnesota,Becker County,32504,32504,32537,32819,33019,33214,33246,33386,33,282,200,195,32,140,102,439,426,421,418,400,67,358,342,326,326,350,35,81,84,95,92,50,1,11,10,12,15,15,-1,173,107,70,-45,118,0,184,117,82,-30,133,-2,17,-1,18,-30,-43,458,458,458,458,458,458,458,13.4341147,12.94085483,12.71269609,12.57899488,12.00624325,10.95538283,10.38913697,9.844035451,9.810412278,10.50546284,2.478731869,2.551717853,2.868660637,2.768582606,1.500780406,0.336617908,0.303775935,0.362357133,0.451399338,0.450234122,5.294081645,3.250402503,2.113749943,-1.354198014,3.541841758,5.630699553,3.554178438,2.476107077,-0.902798676,3.99207588
50,2,4,27,7,Minnesota,Beltrami County,44442,44442,44579,45098,45229,45550,45623,45672,137,519,131,321,73,49,182,723,706,740,663,673,68,433,381,439,403,402,114,290,325,301,260,271,11,28,36,44,50,51,13,183,-229,-10,-211,-290,24,211,-193,34,-161,-239,-1,18,-1,-14,-26,17,2079,2079,2107,2061,2033,2074,2061,16.12453583,15.63209229,16.30333007,14.54377941,14.74341421,9.65687969,8.436015809,9.671840404,8.840336503,8.806615915,6.467656144,7.196076478,6.631489662,5.703442905,5.936798291,0.624463352,0.797103856,0.969387193,1.096815943,1.117257243,4.081314049,-5.070466195,-0.220315271,-4.628563281,-6.353031382,4.705777401,-4.273362339,0.749071922,-3.531747337,-5.235774139
50,2,4,27,9,Minnesota,Benton County,38451,38451,38470,38842,38881,39231,39439,39710,19,372,39,350,208,271,151,584,566,549,550,540,95,311,321,318,334,299,56,273,245,231,216,241,2,10,5,6,9,9,-40,19,-205,144,-40,58,-38,29,-200,150,-31,67,1,70,-6,-31,23,-37,1048,1048,1048,1048,1048,1048,1048,15.10761589,14.56454331,14.05673904,13.98245837,13.64515029,8.045322848,8.260103187,8.142154855,8.491165629,7.555370251,7.062293046,6.304440127,5.914584187,5.491292742,6.089780035,0.258692053,0.128662043,0.153625563,0.228803864,0.227419171,0.491514901,-5.27514378,3.687013519,-1.016906063,1.465590216,0.750206954,-5.146481736,3.840639082,-0.788102199,1.693009387
50,2,4,27,11,Minnesota,Big Stone County,5269,5269,5260,5224,5166,5114,5125,5040,-9,-36,-58,-52,11,-85,15,57,60,55,57,49,9,85,88,73,57,68,6,-28,-28,-18,0,-19,0,0,2,2,3,3,-11,-17,-32,-42,0,-69,-11,-17,-30,-40,3,-66,-4,9,0,6,8,0,137,137,137,137,137,137,137,10.87371232,11.54956689,10.70038911,11.1338998,9.640924742,16.21518504,16.93936477,14.20233463,11.1338998,13.3792425,-5.34147272,-5.389797883,-3.501945525,0,-3.738317757,0,0.384985563,0.389105058,0.585994726,0.590260699,-3.243037009,-6.159769009,-8.171206226,0,-13.57599606,-3.243037009,-5.774783446,-7.782101167,0.585994726,-12.98573537
50,2,4,27,13,Minnesota,Blue Earth County,64013,64013,64093,64353,65067,64923,65497,65787,80,260,714,-144,574,290,208,769,765,727,715,726,96,476,465,476,455,450,112,293,300,251,260,276,26,102,125,132,153,152,-60,-124,296,-552,159,-122,-34,-22,421,-420,312,30,2,-11,-7,25,2,-16,4529,4529,4552,4583,4011,4081,4080,11.97390343,11.82197497,11.18547581,10.96457599,11.05999208,7.411674945,7.185906351,7.32364028,6.977457445,6.855366991,4.562228485,4.636068614,3.861835526,3.98711854,4.204625088,1.58821606,1.931695256,2.030925456,2.34626591,2.315590628,-1.930772465,4.574254366,-8.492960997,2.438276338,-1.858566162,-0.342556405,6.505949621,-6.462035541,4.784542248,0.457024466
50,2,4,27,15,Minnesota,Brown County,25893,25893,25856,25663,25408,25280,25290,25313,-37,-193,-255,-128,10,23,57,252,292,257,275,277,85,282,277,321,306,294,-28,-30,15,-64,-31,-17,1,5,6,6,6,6,-10,-159,-281,-85,35,18,-9,-154,-275,-79,41,24,0,-9,5,15,0,16,1111,1111,1111,1086,1115,1125,1124,9.782798579,11.43506099,10.14046717,10.87601345,10.94796751,10.94741746,10.84764348,12.6657197,12.10203678,11.61986444,-1.164618878,0.587417517,-2.525252525,-1.226023334,-0.671896923,0.194103146,0.234967007,0.236742424,0.237294839,0.237140091,-6.172480056,-11.00428815,-3.35385101,1.384219893,0.711420272,-5.978376909,-10.76932114,-3.117108586,1.621514732,0.948560362
50,2,4,27,17,Minnesota,Carlton County,35386,35386,35416,35484,35324,35368,35470,35569,30,68,-160,44,102,99,105,369,388,363,350,366,75,351,345,393,375,360,30,18,43,-30,-25,6,0,6,11,9,9,9,2,43,-217,51,141,48,2,49,-206,60,150,57,-2,1,3,14,-23,36,1984,1984,2010,2029,2045,1991,1994,10.4090268,10.95921365,10.26990324,9.881701911,10.3041991,9.901269394,9.74466162,11.11865558,10.58753776,10.13527781,0.507757405,1.214552028,-0.848752334,-0.705835851,0.168921297,0.169252468,0.310699356,0.2546257,0.254100906,0.253381945,1.212976023,-6.129250932,1.442878968,3.980914199,1.351370374,1.382228491,-5.818551576,1.697504668,4.235015105,1.604752319
50,2,4,27,19,Minnesota,Carver County,91042,91079,91394,92843,93923,95671,97396,98741,315,1449,1080,1748,1725,1345,313,1106,1099,1131,1163,1186,124,425,402,486,440,466,189,681,697,645,723,720,21,85,76,95,111,111,104,648,322,987,886,496,125,733,398,1082,997,607,1,35,-15,21,5,18,836,836,976,923,968,965,916,12.00627453,11.76873735,11.9307573,12.04763113,12.09358765,4.613622671,4.304852061,5.126744517,4.55800318,4.751780643,7.392651856,7.46388529,6.804012785,7.489627953,7.341807002,0.922724534,0.813852628,1.002141418,1.149859893,1.131861913,7.034417625,3.448165084,10.41172189,9.178160949,5.057689268,7.957142159,4.262017712,11.41386331,10.32802084,6.189551181
50,2,4,27,21,Minnesota,Cass County,28567,28567,28651,28388,28419,28521,28559,28706,84,-263,31,102,38,147,96,294,362,321,370,347,52,283,292,319,323,311,44,11,70,2,47,36,0,9,9,10,11,11,42,-276,-42,82,-24,163,42,-267,-33,92,-13,174,-2,-7,-6,8,4,-63,223,223,223,223,223,223,223,10.30873613,12.7449082,11.27502634,12.96426069,12.11909543,9.923035116,10.28042319,11.20477696,11.31744919,10.86178294,0.385701012,2.464485011,0.070249385,1.646811493,1.257312495,0.315573555,0.316862359,0.351246927,0.385423966,0.384178818,-9.677589018,-1.478691006,2.880224798,-0.840925018,5.692831573,-9.362015463,-1.161828648,3.231471725,-0.455501051,6.07701039
50,2,4,27,23,Minnesota,Chippewa County,12441,12441,12447,12332,12147,12099,12085,12109,6,-115,-185,-48,-14,24,38,157,154,150,166,158,46,135,154,160,142,129,-8,22,0,-10,24,29,3,24,21,22,24,24,11,-156,-209,-67,-57,-11,14,-132,-188,-45,-33,13,0,-5,3,7,-5,-18,237,237,237,237,237,237,237,12.67202066,12.58221333,12.37317496,13.72808468,13.06108953,10.8963235,12.58221333,13.19805329,11.74330136,10.66380094,1.775697163,0,-0.82487833,1.984783328,2.397288584,1.937124178,1.715756363,1.814732327,1.984783328,1.983962966,-12.59130716,-17.07586094,-5.526684814,-4.713860404,-0.909316359,-10.65418298,-15.36010458,-3.711952487,-2.729077076,1.074646607
50,2,4,27,25,Minnesota,Chisago County,53887,53887,53917,53742,53479,53728,53928,54293,30,-175,-263,249,200,365,138,551,573,541,531,532,68,362,349,383,405,372,70,189,224,158,126,160,5,17,15,19,21,21,-41,-394,-510,73,26,166,-36,-377,-495,92,47,187,-4,13,8,-1,27,18,1673,1673,1673,1673,1661,1673,1673,10.236023,10.68820474,10.09262455,9.864754403,9.831733213,6.72493707,6.509918766,7.145055827,7.523965223,6.874820968,3.511085929,4.17828597,2.947568722,2.34078918,2.956912244,0.315811962,0.279795936,0.354454467,0.39013153,0.388094732,-7.319406645,-9.513061807,1.361851372,0.48301999,3.067796454,-7.003594683,-9.233265871,1.716305838,0.87315152,3.455891186
50,2,4,27,27,Minnesota,Clay County,58999,58999,59149,59967,60218,60606,61281,62324,150,818,251,388,675,1043,199,792,793,780,841,830,118,460,424,503,422,427,81,332,369,277,419,403,16,79,70,80,89,88,50,400,-188,32,176,519,66,479,-118,112,265,607,3,7,0,-1,-9,33,3743,3743,3872,3872,3671,3562,3561,13.29796165,13.19632234,12.91134212,13.79966691,13.42987743,7.723563585,7.055788992,8.326160366,6.924446414,6.909105619,5.574398066,6.140533344,4.585181752,6.875220491,6.520771813,1.326438094,1.164870824,1.324240217,1.46036903,1.423890619,6.716142248,-3.128510213,0.529696087,2.887920779,8.397718539,8.042580342,-1.963639389,1.853936304,4.348289809,9.821609158
50,2,4,27,29,Minnesota,Clearwater County,8695,8695,8703,8706,8676,8779,8796,8803,8,3,-30,103,17,7,23,119,93,112,108,116,12,97,94,105,96,93,11,22,-1,7,12,23,0,2,1,1,1,1,-2,-24,-30,95,11,-8,-2,-22,-29,96,12,-7,-1,3,0,0,-7,-9,115,115,115,115,115,115,115,13.67108967,10.70072489,12.83299914,12.29018492,13.18256719,11.14366133,10.81578645,12.03093669,10.92460882,10.56878232,2.527428342,-0.115061558,0.802062446,1.365576102,2.613784874,0.229766213,0.115061558,0.11458035,0.113798009,0.113642821,-2.757194555,-3.451846738,10.8851332,1.251778094,-0.909142565,-2.527428342,-3.33678518,10.99971355,1.365576102,-0.795499744
50,2,4,27,31,Minnesota,Cook County,5176,5176,5163,5204,5177,5168,5223,5194,-13,41,-27,-9,55,-29,6,45,50,41,45,42,16,41,39,53,40,45,-10,4,11,-12,5,-3,0,4,5,9,9,9,-3,37,-44,-1,38,-25,-3,41,-39,8,47,-16,0,-4,1,-5,3,-10,51,51,51,51,51,51,51,8.681392881,9.632983335,7.926534558,8.661341546,8.06374196,7.909713514,7.513727001,10.24649589,7.698970263,8.639723529,0.771679367,2.119256334,-2.319961334,0.962371283,-0.575981569,0.771679367,0.963298334,1.739971001,1.732268309,1.727944706,7.138034147,-8.477025335,-0.193330111,7.31402175,-4.799846405,7.909713514,-7.513727001,1.546640889,9.046290059,-3.071901699
